date,state,rainfall_24h,rainfall_cumulative,soil_moisture,slope,elevation,ndvi,distance_to_road,historical_landslide_density,temperature,risk_score
2021-12-13,Assam,44.13,76.78,56.37,57.11,939.68,100.0,42.52,50.08,20.16,34.86
2021-12-14,Arunachal Pradesh,108.59,249.76,100.0,30.03,1056.37,100.0,5.01,26.25,10.93,40.67
2021-12-15,Arunachal Pradesh,64.52,189.54,67.6,55.16,2606.64,82.02,30.47,16.06,12.78,45.42
2021-12-16,Manipur,95.84,183.48,76.51,11.22,1636.44,100.0,5.78,21.32,26.22,44.42
2021-12-17,Mizoram,38.71,171.12,65.95,24.14,836.02,100.0,24.11,79.99,25.47,35.23
2021-12-18,Nagaland,48.13,116.56,92.35,51.65,1825.68,98.63,23.17,40.86,15.98,47.18
2021-12-19,Manipur,112.09,166.11,77.9,39.11,2757.53,100.0,13.26,49.71,27.97,44.11
2021-12-20,Assam,91.83,235.16,88.38,5.29,3154.9,100.0,41.49,8.06,16.99,41.15
2021-12-21,Manipur,10.49,130.3,58.77,29.39,539.34,100.0,11.41,26.52,17.62,27.28
2021-12-22,Meghalaya,124.75,276.91,100.0,38.96,2873.13,93.67,27.59,69.81,11.53,64.83
2021-12-23,Arunachal Pradesh,72.69,128.48,65.69,47.42,67.86,100.0,24.11,57.17,23.76,37.84
2021-12-24,Arunachal Pradesh,38.31,58.04,50.64,23.14,2911.08,100.0,21.58,27.73,17.19,37.09
2021-12-25,Assam,146.3,255.43,89.99,10.03,2660.97,100.0,1.68,48.61,30.47,54.21
2021-12-26,Tripura,66.45,248.73,73.16,13.46,1901.23,100.0,34.84,67.62,30.04,36.59
2021-12-27,Arunachal Pradesh,71.17,109.67,84.37,9.9,590.65,100.0,0.63,29.32,13.21,29.77
2021-12-28,Arunachal Pradesh,120.77,263.99,100.0,55.12,3069.97,100.0,41.03,97.05,14.0,60.51
2021-12-29,Manipur,62.94,140.71,68.28,21.69,333.42,100.0,13.32,42.52,18.02,40.62
2021-12-30,Sikkim,12.53,106.57,59.77,37.95,3587.5,100.0,6.0,26.8,24.52,27.31
2021-12-31,Nagaland,36.25,53.97,37.57,32.59,3105.17,100.0,20.85,16.0,18.56,29.82
2022-01-01,Mizoram,134.86,242.31,66.32,22.26,2976.81,100.0,27.97,38.53,18.76,37.09
2022-01-02,Mizoram,28.98,57.55,38.29,20.62,3029.86,100.0,15.52,23.76,13.5,18.19
2022-01-03,Sikkim,102.04,169.41,91.04,51.72,316.91,100.0,6.09,72.31,18.39,44.43
2022-01-04,Arunachal Pradesh,93.72,220.05,78.21,26.83,3960.3,100.0,0.92,70.9,21.76,46.73
2022-01-05,Tripura,102.32,158.71,87.98,38.93,3441.47,100.0,35.19,40.82,34.62,42.64
2022-01-06,Meghalaya,74.7,173.65,74.28,24.27,2056.34,100.0,44.32,49.24,30.95,34.3
2022-01-07,Tripura,36.01,106.25,48.22,40.57,2891.63,100.0,5.03,45.41,29.82,32.39
2022-01-08,Sikkim,60.82,103.07,49.6,52.77,2970.07,100.0,11.53,43.28,24.0,40.62
2022-01-09,Arunachal Pradesh,61.78,113.17,66.33,23.03,3327.65,100.0,1.01,40.86,19.0,33.45
2022-01-10,Manipur,158.19,300.64,75.84,19.98,1058.73,100.0,44.25,61.82,31.42,44.54
2022-01-11,Meghalaya,122.07,232.1,74.91,26.61,1519.61,100.0,22.24,88.28,18.69,61.22
2022-01-12,Meghalaya,36.15,105.76,54.35,28.07,3208.76,100.0,46.26,68.74,24.82,32.46
2022-01-13,Meghalaya,117.25,216.57,95.62,31.55,3087.49,100.0,23.4,73.53,16.43,43.35
2022-01-14,Meghalaya,20.5,68.86,58.02,2.74,2114.33,100.0,43.11,13.69,29.41,24.56
2022-01-15,Manipur,90.22,184.47,79.71,4.65,1615.01,100.0,47.59,9.06,22.86,29.7
2022-01-16,Sikkim,84.78,234.75,93.9,27.16,3875.35,100.0,16.76,56.26,32.38,45.28
2022-01-17,Assam,42.04,134.22,82.36,20.63,1689.33,100.0,32.04,0.0,24.22,25.74
2022-01-18,Arunachal Pradesh,19.73,74.35,55.63,54.41,3067.74,100.0,33.32,42.78,14.11,40.07
2022-01-19,Tripura,38.54,64.53,37.39,42.03,1679.94,100.0,1.07,47.29,34.82,34.5
2022-01-20,Manipur,39.46,92.43,61.3,26.39,1273.85,100.0,21.91,11.67,22.55,25.62
2022-01-21,Assam,39.98,73.17,42.03,31.09,2581.94,100.0,42.77,38.83,16.27,30.83
2022-01-22,Meghalaya,113.78,188.81,46.73,48.32,3240.08,100.0,47.31,69.97,18.23,49.0
2022-01-23,Nagaland,11.13,0.0,42.83,26.19,3926.44,100.0,44.96,21.59,13.03,25.33
2022-01-24,Mizoram,146.57,269.4,100.0,67.72,638.17,100.0,48.64,72.39,11.85,58.08
2022-01-25,Arunachal Pradesh,35.65,186.19,82.44,46.39,3510.65,100.0,32.65,66.67,21.26,50.83
2022-01-26,Arunachal Pradesh,97.01,203.37,88.25,54.56,2120.36,100.0,11.64,92.1,33.8,52.93
2022-01-27,Sikkim,111.96,247.04,100.0,39.96,475.58,100.0,28.77,59.36,13.07,52.08
2022-01-28,Assam,143.12,303.08,86.08,11.89,3187.8,100.0,21.06,59.91,32.57,49.0
2022-01-29,Meghalaya,117.95,215.46,77.27,16.45,1359.6,100.0,12.93,33.98,29.92,41.71
2022-01-30,Meghalaya,53.97,122.16,45.13,38.49,3479.59,100.0,38.64,55.41,30.16,43.8
2022-01-31,Tripura,43.24,59.0,58.54,8.69,673.32,100.0,31.46,34.71,27.75,24.71
2022-02-01,Assam,122.32,241.35,100.0,17.18,2858.81,100.0,39.51,52.72,24.8,53.4
2022-02-02,Manipur,131.21,249.06,81.64,30.94,1238.15,100.0,13.47,84.97,13.03,53.77
2022-02-03,Tripura,83.23,140.6,78.96,20.98,1066.53,100.0,45.19,29.38,24.39,44.68
2022-02-04,Sikkim,36.19,150.23,58.51,23.25,248.53,100.0,11.94,37.48,18.8,33.03
2022-02-05,Manipur,66.81,119.15,73.51,61.25,1953.54,100.0,30.1,81.27,12.63,42.46
2022-02-06,Arunachal Pradesh,108.79,327.08,71.91,18.29,1596.43,100.0,2.84,46.04,30.1,41.03
2022-02-07,Assam,31.78,113.81,85.6,44.54,293.68,100.0,27.05,60.07,23.66,36.47
2022-02-08,Mizoram,99.1,197.78,63.2,50.52,945.24,100.0,4.94,92.12,28.62,49.96
2022-02-09,Sikkim,50.97,204.01,83.34,25.74,1974.72,100.0,16.61,59.54,21.99,38.62
2022-02-10,Manipur,46.95,29.11,66.89,38.17,3242.67,100.0,43.03,41.11,23.79,28.25
2022-02-11,Manipur,72.13,146.75,51.83,18.42,3721.32,100.0,44.68,30.93,27.81,33.01
2022-02-12,Arunachal Pradesh,142.73,246.75,100.0,57.87,2085.56,100.0,38.36,87.1,16.17,52.45
2022-02-13,Meghalaya,113.82,213.48,100.0,45.82,1643.06,100.0,18.39,34.36,31.18,60.58
2022-02-14,Manipur,98.09,206.18,91.57,24.4,3821.28,100.0,28.94,14.21,20.52,43.51
2022-02-15,Tripura,229.19,385.36,100.0,2.8,3853.31,100.0,11.2,32.27,27.71,66.97
2022-02-16,Tripura,140.9,317.39,100.0,39.89,802.13,100.0,33.92,62.6,18.15,52.02
2022-02-17,Nagaland,72.62,176.34,83.88,13.36,2149.25,100.0,17.37,11.29,27.56,34.66
2022-02-18,Tripura,66.01,168.38,84.87,23.14,3292.59,100.0,11.05,83.22,11.09,50.82
2022-02-19,Tripura,124.01,254.51,60.71,47.73,3297.92,100.0,29.25,43.21,33.23,60.53
2022-02-20,Nagaland,98.73,146.56,65.04,26.34,2755.67,100.0,5.59,56.27,29.67,45.64
2022-02-21,Arunachal Pradesh,27.81,99.79,51.19,43.87,1912.3,100.0,34.33,28.09,26.62,26.16
2022-02-22,Arunachal Pradesh,43.22,124.29,53.92,31.06,1644.44,100.0,9.35,37.88,18.1,33.45
2022-02-23,Meghalaya,27.62,46.46,38.65,22.5,3235.33,100.0,27.67,27.77,31.06,19.83
2022-02-24,Nagaland,36.5,140.19,48.63,4.88,941.61,100.0,19.63,5.15,29.19,26.24
2022-02-25,Assam,50.34,44.02,72.05,50.92,1742.3,96.58,28.31,40.31,21.33,41.51
2022-02-26,Assam,72.02,258.81,82.95,35.77,2289.12,100.0,12.3,82.7,14.94,55.85
2022-02-27,Manipur,53.19,128.28,63.48,59.59,3335.55,100.0,15.52,49.74,14.39,48.85
2022-02-28,Sikkim,53.94,96.7,54.65,5.93,1526.71,100.0,7.02,27.76,22.2,28.13
2022-03-01,Assam,101.91,227.57,77.28,14.58,2217.19,100.0,38.85,46.89,29.59,34.58
2022-03-02,Assam,72.5,183.79,83.01,30.12,1152.7,100.0,3.51,51.36,27.86,41.39
2022-03-03,Tripura,150.08,356.97,100.0,24.41,3355.81,100.0,18.82,22.89,22.34,58.41
2022-03-04,Nagaland,116.15,295.52,100.0,27.19,3152.89,100.0,22.45,68.96,15.11,50.9
2022-03-05,Nagaland,104.35,153.33,94.22,14.92,3289.39,100.0,9.76,44.11,15.98,38.4
2022-03-06,Meghalaya,125.52,227.47,68.99,32.56,277.03,100.0,19.24,50.47,11.44,49.35
2022-03-07,Arunachal Pradesh,34.34,65.12,57.87,37.08,1973.25,100.0,20.9,62.55,14.42,35.64
2022-03-08,Nagaland,111.42,246.82,93.76,32.65,586.58,100.0,11.22,73.18,10.32,56.94
2022-03-09,Nagaland,46.6,176.5,57.67,56.41,2711.35,100.0,31.96,64.2,26.86,43.8
2022-03-10,Arunachal Pradesh,149.35,221.35,93.96,44.55,1279.99,100.0,1.54,45.26,24.71,56.32
2022-03-11,Mizoram,83.58,172.84,70.63,21.43,3109.58,100.0,9.88,33.81,34.7,38.81
2022-03-12,Tripura,52.01,102.74,84.24,22.73,307.41,100.0,31.2,29.88,29.07,33.84
2022-03-13,Sikkim,162.47,327.48,100.0,21.78,2077.38,100.0,31.38,65.95,16.16,66.31
2022-03-14,Assam,107.78,228.05,85.6,34.23,538.48,100.0,13.26,49.85,27.7,53.36
2022-03-15,Tripura,65.12,194.72,75.7,32.91,2253.7,100.0,34.15,51.26,10.3,47.48
2022-03-16,Nagaland,169.28,287.08,100.0,31.48,2449.04,100.0,23.49,30.93,34.65,50.59
2022-03-17,Nagaland,175.27,308.23,92.96,42.81,1875.47,100.0,26.36,79.22,25.36,60.77
2022-03-18,Tripura,69.12,169.44,77.86,58.3,1154.6,100.0,16.63,80.65,12.99,51.24
2022-03-19,Assam,12.28,57.58,50.54,57.34,177.7,97.67,49.21,37.23,22.46,29.17
2022-03-20,Nagaland,66.41,161.57,90.24,25.06,2665.35,100.0,36.87,29.94,33.52,43.54
2022-03-21,Arunachal Pradesh,112.25,269.18,100.0,37.88,3488.25,100.0,12.42,43.12,31.24,58.28
2022-03-22,Manipur,61.4,227.45,93.63,47.28,2947.91,100.0,11.83,94.53,17.47,48.43
2022-03-23,Nagaland,31.34,77.48,47.58,24.2,3577.42,100.0,38.71,46.25,19.9,29.49
2022-03-24,Meghalaya,84.5,262.65,90.18,47.4,3721.53,95.94,19.4,59.37,31.34,48.04
2022-03-25,Nagaland,51.49,107.14,42.97,36.1,1825.71,100.0,4.58,26.74,32.5,28.01
2022-03-26,Sikkim,127.12,275.44,98.82,41.82,2807.07,100.0,1.78,38.09,32.86,59.46
2022-03-27,Assam,17.37,56.28,39.16,55.53,1619.65,100.0,20.7,59.49,33.7,39.72
2022-03-28,Arunachal Pradesh,159.61,248.24,100.0,62.16,3682.19,100.0,20.74,60.68,22.51,55.35
2022-03-29,Nagaland,136.65,303.88,92.56,29.17,2273.74,100.0,35.34,64.14,31.54,54.85
2022-03-30,Sikkim,20.62,78.96,71.18,41.86,3022.18,100.0,28.74,66.76,18.67,44.58
2022-03-31,Tripura,37.31,157.33,94.39,43.29,107.35,100.0,38.51,27.15,30.95,30.18
2022-04-01,Mizoram,70.5,185.82,89.6,33.25,2323.42,100.0,15.89,32.63,18.69,43.26
2022-04-02,Arunachal Pradesh,160.18,306.71,93.74,14.46,2980.86,100.0,31.21,58.42,25.21,43.16
2022-04-03,Arunachal Pradesh,44.48,138.76,59.08,24.18,1065.17,100.0,44.29,31.82,21.71,30.05
2022-04-04,Tripura,60.9,184.89,100.0,13.81,106.78,100.0,3.46,32.22,32.32,43.9
2022-04-05,Sikkim,126.69,277.09,100.0,16.47,2987.35,100.0,35.42,62.62,11.66,52.6
2022-04-06,Sikkim,85.22,161.65,76.88,25.46,1385.44,100.0,35.79,53.87,33.72,37.88
2022-04-07,Mizoram,75.96,180.86,71.1,41.53,1743.72,100.0,39.7,42.06,21.55,47.52
2022-04-08,Sikkim,37.04,165.58,60.07,32.29,2270.11,100.0,13.45,31.91,22.03,31.06
2022-04-09,Nagaland,118.65,229.79,76.66,35.1,485.49,100.0,20.83,49.27,30.7,54.3
2022-04-10,Sikkim,157.34,266.25,100.0,35.27,459.03,100.0,11.99,76.86,26.65,58.42
2022-04-11,Meghalaya,122.84,209.4,100.0,15.86,3845.48,100.0,15.43,6.38,33.84,43.07
2022-04-12,Tripura,78.49,201.7,78.56,57.65,1388.64,100.0,48.43,56.85,23.67,50.61
2022-04-13,Assam,95.11,183.04,94.59,17.37,1059.32,100.0,22.28,49.66,23.97,44.29
2022-04-14,Manipur,56.96,149.93,83.46,6.2,238.57,100.0,42.43,15.89,34.29,34.35
2022-04-15,Arunachal Pradesh,112.74,207.59,77.13,59.0,737.02,100.0,39.74,32.8,33.16,51.92
2022-04-16,Tripura,108.39,259.54,100.0,20.54,1752.04,100.0,22.23,24.85,15.22,49.98
2022-04-17,Meghalaya,99.49,205.24,96.5,30.25,1401.19,100.0,49.61,52.7,17.67,45.55
2022-04-18,Assam,61.18,198.89,93.53,30.96,1727.1,100.0,42.04,43.7,25.63,39.94
2022-04-19,Assam,75.02,218.19,77.45,17.25,2830.44,100.0,24.13,2.62,33.48,36.12
2022-04-20,Manipur,52.17,124.74,75.7,22.3,2585.07,100.0,15.49,23.78,24.08,39.15
2022-04-21,Nagaland,92.68,242.35,100.0,18.48,1997.95,100.0,3.76,69.02,28.32,51.46
2022-04-22,Sikkim,67.16,137.23,81.78,38.45,3268.54,100.0,23.24,41.76,12.35,40.14
2022-04-23,Tripura,60.04,150.71,86.31,7.67,3436.43,100.0,18.0,40.47,23.07,31.46
2022-04-24,Meghalaya,234.67,370.82,100.0,25.98,2383.71,100.0,35.57,58.23,13.69,67.51
2022-04-25,Tripura,11.21,90.55,74.2,22.24,514.41,100.0,0.98,46.46,16.52,39.33
2022-04-26,Arunachal Pradesh,101.89,214.89,100.0,33.15,1654.41,100.0,41.57,59.85,14.16,48.91
2022-04-27,Arunachal Pradesh,22.81,104.78,54.1,25.1,2556.13,100.0,20.83,33.45,14.15,34.89
2022-04-28,Tripura,76.83,110.84,41.41,48.38,298.26,100.0,23.49,27.6,34.79,29.03
2022-04-29,Nagaland,123.54,155.74,95.68,9.58,128.63,100.0,9.14,39.18,17.46,44.84
2022-04-30,Arunachal Pradesh,39.73,64.29,45.92,0.72,3795.92,100.0,46.87,0.0,24.14,18.76
2022-05-01,Tripura,16.84,95.22,47.91,32.85,2933.76,100.0,19.92,45.85,10.5,35.06
2022-05-02,Assam,103.49,232.17,89.62,31.54,654.78,100.0,42.14,66.54,30.16,58.5
2022-05-03,Manipur,45.16,162.92,68.53,31.12,1808.25,100.0,11.87,31.97,27.01,40.38
2022-05-04,Tripura,33.85,84.6,28.03,32.56,814.55,100.0,4.83,11.61,15.72,20.46
2022-05-05,Manipur,63.88,154.17,84.21,0.66,90.63,100.0,31.79,45.51,10.9,25.21
2022-05-06,Sikkim,180.59,292.84,100.0,29.52,1597.19,100.0,49.22,54.26,16.86,47.34
2022-05-07,Manipur,58.74,192.8,63.09,41.2,2611.12,100.0,32.35,46.44,25.71,41.83
2022-05-08,Sikkim,50.24,96.98,59.01,31.19,3818.81,100.0,30.44,38.97,10.38,31.69
2022-05-09,Nagaland,62.95,191.56,63.05,34.09,3090.85,100.0,22.11,36.93,11.88,31.66
2022-05-10,Sikkim,29.64,84.41,44.0,38.8,959.05,100.0,14.19,6.74,20.23,33.48
2022-05-11,Assam,64.23,209.36,72.84,10.49,1378.04,100.0,21.54,24.96,14.4,34.15
2022-05-12,Manipur,158.93,295.71,100.0,44.05,2106.29,100.0,7.45,62.04,25.8,63.32
2022-05-13,Assam,35.05,109.02,91.97,43.55,805.53,100.0,13.1,43.2,14.37,35.63
2022-05-14,Tripura,37.63,76.29,49.06,4.95,3340.14,100.0,24.37,0.0,34.84,26.4
2022-05-15,Sikkim,115.31,309.64,100.0,55.1,713.46,100.0,7.24,63.22,20.9,57.74
2022-05-16,Mizoram,125.89,278.47,100.0,16.9,1195.39,100.0,39.58,79.29,13.71,45.97
2022-05-17,Manipur,146.84,290.74,66.2,42.52,2331.52,100.0,0.58,61.27,11.85,57.6
2022-05-18,Mizoram,14.61,81.49,35.52,19.59,536.73,100.0,16.08,45.4,20.51,20.99
2022-05-19,Tripura,57.54,109.88,92.67,42.37,2517.23,100.0,25.83,53.75,30.23,51.97
2022-05-20,Nagaland,122.05,260.01,84.41,61.92,3779.69,100.0,46.45,54.09,20.97,59.97
2022-05-21,Manipur,26.42,86.97,64.19,47.8,2781.57,100.0,28.67,30.3,13.53,26.03
2022-05-22,Assam,143.56,267.65,98.58,9.05,3260.5,100.0,14.75,49.31,22.22,53.01
2022-05-23,Nagaland,125.71,274.21,62.92,31.53,1782.05,100.0,17.61,42.3,18.43,59.99
2022-05-24,Mizoram,25.65,99.85,49.74,43.23,1493.0,100.0,16.96,64.58,22.55,31.4
2022-05-25,Nagaland,55.61,134.14,77.73,33.63,1347.98,100.0,9.02,34.13,19.78,30.52
2022-05-26,Manipur,59.51,196.68,65.27,42.07,2658.84,100.0,7.24,67.29,26.2,55.34
2022-05-27,Meghalaya,99.96,167.18,67.76,13.51,2098.22,100.0,24.03,41.13,30.09,33.48
2022-05-28,Nagaland,64.43,80.44,38.03,53.91,1915.66,100.0,13.51,54.56,32.16,39.84
2022-05-29,Manipur,43.27,83.06,44.0,33.7,447.95,100.0,4.59,22.93,28.53,22.12
2022-05-30,Meghalaya,165.45,304.26,92.95,29.7,2709.82,100.0,10.82,76.92,18.88,55.99
2022-05-31,Nagaland,54.45,159.46,44.0,35.32,2915.26,88.77,26.04,90.32,21.21,39.92
2022-06-01,Meghalaya,75.93,134.13,84.4,5.77,824.98,100.0,12.84,7.64,26.04,32.11
2022-06-02,Meghalaya,106.06,356.58,90.49,20.38,3050.84,100.0,11.89,74.67,15.5,49.16
2022-06-03,Sikkim,56.07,141.39,65.69,14.07,3523.61,100.0,31.03,31.26,27.54,33.97
2022-06-04,Meghalaya,108.07,218.17,72.46,43.89,739.76,100.0,34.47,37.68,26.24,40.32
2022-06-05,Meghalaya,60.99,89.9,74.13,56.41,1835.56,100.0,12.06,26.01,26.41,43.86
2022-06-06,Manipur,182.42,265.91,74.7,34.06,3510.93,100.0,23.61,36.41,18.33,53.42
2022-06-07,Arunachal Pradesh,49.38,52.75,38.82,38.74,1974.83,100.0,38.23,20.04,25.04,28.1
2022-06-08,Arunachal Pradesh,62.49,198.59,59.66,43.08,3270.25,100.0,34.5,28.16,14.94,38.41
2022-06-09,Tripura,134.7,300.55,63.99,2.97,902.22,100.0,3.46,63.57,14.74,46.83
2022-06-10,Manipur,144.49,266.67,100.0,11.91,302.53,100.0,18.0,42.44,29.21,50.87
2022-06-11,Nagaland,76.26,115.79,63.64,73.94,284.89,100.0,36.16,66.81,19.49,46.39
2022-06-12,Mizoram,184.33,315.4,100.0,23.21,3890.81,100.0,8.97,30.1,23.61,56.07
2022-06-13,Assam,20.51,137.62,79.68,29.21,700.64,100.0,9.8,62.4,17.32,46.26
2022-06-14,Arunachal Pradesh,74.26,141.22,69.87,23.1,3466.32,100.0,31.51,25.03,15.9,39.34
2022-06-15,Meghalaya,60.43,104.56,54.25,61.9,1297.13,100.0,14.19,77.35,29.5,48.72
2022-06-16,Arunachal Pradesh,82.44,158.42,75.58,59.88,208.35,100.0,16.19,64.74,29.85,55.73
2022-06-17,Sikkim,45.0,105.78,53.56,34.54,1001.86,86.0,26.14,18.73,30.91,29.57
2022-06-18,Manipur,84.93,206.92,98.07,34.89,2046.7,100.0,37.53,55.45,31.36,55.18
2022-06-19,Meghalaya,29.1,5.36,35.64,22.07,471.75,100.0,24.91,20.96,20.28,10.2
2022-06-20,Mizoram,71.99,164.75,71.16,28.03,3692.55,100.0,44.67,21.09,30.22,46.91
2022-06-21,Manipur,71.64,129.59,75.47,41.85,3604.55,100.0,5.33,22.53,18.65,39.81
2022-06-22,Arunachal Pradesh,89.14,162.29,100.0,18.46,639.13,100.0,37.71,51.88,11.31,43.68
2022-06-23,Assam,73.36,190.21,62.71,46.65,2961.58,100.0,27.18,76.51,27.23,51.29
2022-06-24,Assam,56.94,83.34,38.39,13.18,1869.8,100.0,40.83,4.06,14.97,19.49
2022-06-25,Manipur,39.28,116.11,59.55,53.32,3929.4,100.0,15.82,50.46,21.29,48.15
2022-06-26,Arunachal Pradesh,101.68,221.77,73.13,34.36,268.85,100.0,24.11,19.83,14.1,45.33
2022-06-27,Tripura,55.67,156.69,81.84,38.65,1910.59,100.0,41.18,61.77,19.79,42.6
2022-06-28,Manipur,114.37,249.82,92.93,57.2,1177.62,100.0,41.59,65.14,32.12,51.48
2022-06-29,Arunachal Pradesh,57.94,159.79,55.17,16.81,2919.19,100.0,18.8,7.78,25.33,37.84
2022-06-30,Assam,34.38,130.34,77.31,24.88,488.98,100.0,41.11,26.49,13.7,32.46
2022-07-01,Mizoram,22.12,47.94,77.3,21.03,2531.03,100.0,34.12,14.42,28.14,34.15
2022-07-02,Nagaland,46.16,173.87,62.79,51.07,3794.83,100.0,20.47,35.76,31.2,31.86
2022-07-03,Arunachal Pradesh,175.97,266.57,98.19,26.61,1842.83,100.0,48.49,69.01,14.16,59.04
2022-07-04,Arunachal Pradesh,24.84,102.07,27.49,30.18,1844.21,100.0,1.54,18.47,28.6,23.34
2022-07-05,Sikkim,34.98,75.23,49.52,54.56,2008.02,100.0,19.13,78.39,23.73,40.26
2022-07-06,Assam,73.06,90.88,62.82,45.69,1692.05,100.0,15.35,59.19,25.11,46.21
2022-07-07,Sikkim,49.33,101.19,58.12,40.39,1817.53,100.0,46.79,33.73,33.48,24.85
2022-07-08,Manipur,71.45,152.43,72.18,8.98,1879.79,100.0,4.97,75.47,10.91,34.8
2022-07-09,Assam,103.57,260.83,80.5,43.26,3992.36,100.0,31.4,50.39,25.97,54.72
2022-07-10,Manipur,159.85,362.56,100.0,49.68,509.92,100.0,35.83,43.37,12.04,51.43
2022-07-11,Assam,55.34,127.83,59.41,33.03,1177.02,100.0,9.21,59.2,29.74,39.15
2022-07-12,Assam,188.33,276.93,76.94,29.09,882.61,100.0,7.5,35.06,32.4,46.12
2022-07-13,Arunachal Pradesh,148.26,220.15,83.45,50.52,2199.54,100.0,2.39,82.26,12.16,69.0
2022-07-14,Manipur,45.89,149.7,83.78,61.46,61.1,100.0,7.94,27.99,10.65,46.58
2022-07-15,Meghalaya,151.51,305.6,100.0,39.59,3688.34,100.0,40.41,43.38,33.89,62.29
2022-07-16,Manipur,40.97,87.16,49.67,32.25,2147.93,100.0,47.2,24.1,33.16,24.29
2022-07-17,Manipur,25.27,40.94,74.79,15.78,3589.5,100.0,45.07,33.41,33.09,29.2
2022-07-18,Assam,35.07,142.3,67.34,44.73,1412.61,100.0,18.27,36.95,33.49,36.24
2022-07-19,Tripura,64.04,96.94,33.7,26.02,642.22,100.0,36.29,21.86,22.5,28.4
2022-07-20,Mizoram,10.86,48.52,58.62,39.86,809.56,100.0,41.35,48.01,34.42,33.52
2022-07-21,Mizoram,34.96,121.38,62.22,29.39,1909.39,100.0,40.62,60.32,32.31,34.05
2022-07-22,Tripura,16.24,0.0,38.89,43.36,209.06,100.0,3.13,25.78,12.44,26.28
2022-07-23,Tripura,191.25,375.01,100.0,46.11,3138.13,100.0,10.74,50.63,30.32,65.9
2022-07-24,Manipur,57.75,231.84,82.45,12.61,3173.01,100.0,46.95,68.55,27.81,49.71
2022-07-25,Arunachal Pradesh,109.85,219.34,79.51,21.15,2822.72,100.0,37.0,39.57,13.35,37.99
2022-07-26,Sikkim,52.08,126.74,46.54,13.0,3590.54,100.0,41.72,37.54,28.45,22.67
2022-07-27,Assam,73.56,162.11,64.48,57.9,2220.44,100.0,25.71,45.72,22.12,47.73
2022-07-28,Nagaland,21.63,91.43,61.96,32.88,1943.31,100.0,19.65,27.89,31.35,28.21
2022-07-29,Tripura,44.01,86.81,48.54,16.17,2140.24,100.0,32.56,17.32,30.47,20.28
2022-07-30,Assam,87.33,136.03,42.16,43.4,768.72,100.0,23.64,61.98,33.56,41.44
2022-07-31,Arunachal Pradesh,20.88,67.2,63.21,35.01,2073.55,95.23,18.69,58.01,11.88,29.31
2022-08-01,Tripura,48.07,128.25,76.04,65.57,2189.94,100.0,17.39,45.35,27.76,47.7
2022-08-02,Sikkim,82.55,133.89,77.28,43.85,3070.13,100.0,7.9,37.49,19.43,44.51
2022-08-03,Nagaland,29.22,39.97,34.11,35.18,1424.28,100.0,26.47,56.19,29.4,28.16
2022-08-04,Arunachal Pradesh,153.17,262.14,92.12,9.93,414.3,100.0,25.99,79.16,25.06,44.63
2022-08-05,Sikkim,66.57,96.52,62.9,49.67,2409.98,100.0,29.54,55.9,22.39,37.88
2022-08-06,Sikkim,105.38,234.94,95.91,13.9,3162.44,100.0,5.81,47.4,10.11,45.49
2022-08-07,Meghalaya,64.71,9.4,51.13,33.97,3879.76,100.0,45.75,66.47,25.18,44.14
2022-08-08,Mizoram,93.01,142.78,47.36,32.36,406.51,100.0,37.1,45.42,20.51,27.69
2022-08-09,Tripura,49.77,181.2,100.0,49.48,2998.09,100.0,6.55,57.86,18.31,53.42
2022-08-10,Arunachal Pradesh,30.36,86.67,39.21,31.29,2403.57,100.0,3.97,24.99,34.72,23.32
2022-08-11,Assam,29.21,101.17,35.77,37.59,110.58,100.0,32.15,52.94,27.51,29.85
2022-08-12,Assam,100.92,196.23,35.24,45.74,2887.05,100.0,17.08,40.07,23.5,42.82
2022-08-13,Sikkim,65.71,123.47,75.17,51.94,153.49,100.0,15.95,39.94,31.72,43.04
2022-08-14,Sikkim,46.43,163.45,94.42,7.37,3151.76,100.0,42.0,24.62,15.68,42.69
2022-08-15,Arunachal Pradesh,24.92,64.51,43.42,36.69,2899.22,100.0,17.26,46.44,25.5,36.66
2022-08-16,Mizoram,64.67,113.86,36.25,76.88,2767.28,100.0,31.61,54.07,31.52,45.39
2022-08-17,Arunachal Pradesh,68.89,179.6,89.04,43.2,523.98,100.0,26.85,67.5,13.09,53.74
2022-08-18,Arunachal Pradesh,99.24,121.64,44.86,22.93,3680.18,100.0,13.15,14.41,15.9,29.98
2022-08-19,Assam,99.0,187.08,86.7,43.64,3600.71,100.0,16.58,43.87,12.07,45.06
2022-08-20,Assam,138.89,237.57,73.65,18.0,3606.03,100.0,47.16,45.15,34.81,54.51
2022-08-21,Manipur,15.19,60.62,45.54,53.9,1473.43,100.0,16.57,46.84,24.52,34.8
2022-08-22,Sikkim,91.0,166.97,78.18,27.32,1994.08,100.0,39.2,55.21,22.24,45.93
2022-08-23,Assam,59.45,154.18,75.74,25.07,503.84,100.0,43.06,20.06,18.46,27.5
2022-08-24,Manipur,64.42,190.62,79.73,35.82,251.83,100.0,3.55,48.13,21.24,38.95
2022-08-25,Tripura,49.77,143.02,90.66,47.6,282.17,100.0,33.16,28.93,29.4,48.35
2022-08-26,Mizoram,23.01,71.04,79.92,35.58,2296.64,100.0,37.46,47.8,32.92,25.9
